RAAA#,Name,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM,cow,bull,higher_count,lower_count,Weight,combined_count,PROS_pct,CED_pct,Milk_pct,WW_pct,YW_pct,ADG_pct,HPG_pct,CEM_pct,Marb_pct,STAY_pct,CW_pct,REA_pct,HB_pct,GM_pct,BW_pct,DMI_pct,ME_pct,YG_pct,FAT_pct,pair_score
PM55,HHOLL J27 - HHOLL K20B,117,15,-3.3,52,78,0.17,0.44,26,-2,10,8,18,0.57,-0.09,5,0.14,-0.01,69,48,J27,K20B,3,4,1035.0,7,-0.12143706937300858,0.0,-0.5859477469099721,-1.2994224687971945,-1.3450928262434114,-1.232246967544446,-1.5396298413664726,-0.5865079429229716,0.2465601960717746,0.3425959978512239,-1.3378242414765473,-0.6252444096361152,-0.05300810766594825,-0.8519197884616949,0.24277643491696904,-0.04834807588653853,-0.0,1.380084129899012,0.8661360002223819,1.7737809201973436
PM468,HHOLL K59 - LSF CJR PRESIDENT 4454M,149,17,-5.3,55,82,0.16,0.38,32,-2,11,9,21,0.75,-0.01,8,0.07,0.0,93,56,K59,4454M,7,5,1160.0,12,1.1738916706057496,0.8303963034469181,0.5859477469099721,-1.1137906875404524,-1.1996773855684477,-1.3442694191393956,-1.0264198942443152,0.0,1.7259213725024267,1.3703839914048956,-1.1705962112919788,-1.0231272157681885,1.2191864763168094,-0.3276614571006519,1.8612860010300971,0.24174037943269244,-0.0,0.2760168259798024,-0.0,15.858759761115572
PM25,HHOLL G11 - HHOLL K20B,115,20,-4.9,49,76,0.17,0.45,21,-5,11,9,18,0.5,-0.05,2,0.01,-0.01,75,40,G11,K20B,4,4,1135.0,8,-0.20239511562168092,2.0759907586172948,-1.562527325093259,-1.4850542500539363,-1.4178005465808927,-1.232246967544446,-1.0264198942443152,0.0,-0.32874692809570066,0.3425959978512239,-1.5050522716611157,-1.3641696210242515,0.2650405383297412,-1.3761781198227379,1.5375840878074718,-0.09669615177307705,0.9843173170287085,0.8280504779394074,0.8661360002223819,6.310848453561203
PM436,HHOLL K32 - FEDDES DEFENDER Y17-8269,115,17,-3.8,51,77,0.16,0.37,29,-6,12,8,16,0.6,0.0,8,-0.02,0.0,66,49,K32,8269,3,5,1070.0,8,-0.20239511562168092,0.8303963034469181,0.0,-1.3612997292161084,-1.381446686412152,-1.3442694191393956,-0.5132099471221576,-0.5865079429229716,0.49312039214355013,-0.3425959978512239,-1.1705962112919788,-1.534690823652283,-0.212032430663793,-0.7863874970415645,0.6474038264452511,0.29008845531923094,1.3124230893716113,0.1380084129899012,-0.0,4.270179114180471
PM79,HHOLL K30 - HHOLL N54,156,15,-3.2,53,86,0.21,0.47,28,-3,13,8,22,0.56,0.02,13,0.04,0.01,100,56,K30,N54,6,2,1000.0,8,1.457244832476103,0.0,-0.19531591563665737,-1.2375452083782805,-1.0542619448934845,-0.7841571611646476,0.0,-0.5865079429229716,0.16437346404785033,1.71297998925612,-0.8918828276510316,-1.1936484183962202,1.5902432299784472,-0.3276614571006519,0.16185095661131293,-0.19339230354615386,0.32810577234290283,-0.1380084129899012,-0.8661360002223819,7.092184228446237
PM113,F08 - LASO SPLASH Z124G,144,11,-1.0,61,98,0.23,0.73,24,0,12,6,19,0.63,-0.1,18,0.44,-0.0,77,67,F08,Z124G,6,2,1500.0,8,0.9714965549840686,-1.6607926068938361,-0.976579578183287,-0.7425271250269682,-0.6180156228685943,-0.5601122579747483,-0.5132099471221576,-1.7595238287689148,0.7396805882153257,0.6851919957024478,-0.6131694440100842,1.0799676166441992,0.3710567536616377,0.39319374852078226,-1.618509566113128,-1.4504422765961547,-0.6562115446858057,1.5180925428889134,0.0,2.0242629211511014
PM488,HHOLL K25 - SLB AUTHORITY 1278J,127,15,-3.5,61,88,0.17,0.39,29,-6,10,8,18,0.52,-0.1,12,0.16,-0.02,80,47,K25,1278J,5,5,1180.0,10,0.2833531618703533,0.0,0.0,-0.7425271250269682,-0.9815542245560028,-1.232246967544446,-1.5396298413664726,-0.5865079429229716,-0.16437346404785033,0.3425959978512239,-0.9476255043792209,-0.5115636078840943,0.5300810766594825,-0.9174520798818252,0.404627391528282,0.19339230354615386,1.3124230893716113,1.5180925428889134,1.7322720004447638,9.555397481342418
PM555,HHOLL K87 - FEDDES DEFENDER Y17-8269,95,13,-2.6,63,91,0.18,0.67,29,-2,11,7,16,0.53,-0.03,3,0.02,0.0,64,31,K87,8269,1,3,1300.0,4,-1.011975578108405,-0.8303963034469181,0.0,-0.6187726041891403,-0.8724926440497802,-1.1202245159494966,-1.0264198942443152,-1.1730158858459432,-0.08218673202392517,-0.3425959978512239,-1.4493095949329264,-1.307329220148241,-0.31804864599568944,-1.9659687426039116,-0.32370191322262554,-1.160353821276924,-0.0,0.5520336519596049,-0.0,-8.92792304539559
PM451,HHOLL K60 - VF SILVER BOW D172,144,15,-2.7,55,93,0.24,0.65,22,1,13,8,19,0.56,0.02,13,0.02,0.0,84,59,K60,D172,6,1,1340.0,7,0.9714965549840686,0.0,-1.3672114094566015,-1.1137906875404524,-0.7997849237122986,-0.4480898063797988,0.0,-0.5865079429229716,0.16437346404785033,0.6851919957024478,-0.8918828276510316,-1.307329220148241,0.7421135073232754,-0.13106458284026076,-0.24277643491696904,-1.063657669503847,-0.9843173170287085,-0.1380084129899012,-0.0,1.4455420925929356
PM740,HHOLL L64 - SLB AUTHORITY 1278J,141,17,-4.8,54,83,0.18,0.51,24,-4,11,9,17,0.63,-0.13,15,0.32,-0.02,75,66,L64,1278J,8,4,1280.0,12,0.85005948561106,0.8303963034469181,-0.976579578183287,-1.1756679479593664,-1.163323525399707,-1.1202245159494966,-1.0264198942443152,0.0,0.7396805882153257,0.0,-0.7803974741946527,0.3978828061320734,0.2650405383297412,0.3276614571006519,1.4566586095018148,-0.386784607092308,0.6562115446858057,1.9321177818586173,1.7322720004447638,16.350876536568364
PM148,F83 - LASO SPLASH Z124G,121,14,-2.4,56,87,0.19,0.55,29,2,10,7,18,0.53,-0.11,18,0.4,-0.01,64,56,F83,Z124G,4,2,1185.0,6,0.04047902312433619,-0.41519815172345903,0.0,-1.0519134271215385,-1.0179080847247437,-1.0082020643545468,-1.5396298413664726,-1.1730158858459432,-0.08218673202392517,0.3425959978512239,-0.6131694440100842,0.8526060131401573,-0.31804864599568944,-0.3276614571006519,-0.4855528698339384,-0.5801769106384621,-1.3124230893716113,1.6561009558788145,0.8661360002223819,0.556343528236396
PM45,HHOLL H70 - HHOLL N54,148,18,-4.2,52,79,0.17,0.29,30,-3,11,9,22,0.49,0.02,12,0.02,0.01,102,46,H70,N54,6,3,1010.0,9,1.1334126474814132,1.245594455170377,0.19531591563665737,-1.2994224687971945,-1.3087389660746704,-1.232246967544446,-1.0264198942443152,0.0,-0.41093366011962584,1.71297998925612,-0.9476255043792209,-1.307329220148241,1.696259445310344,-0.9829843713019558,0.9711057396678768,0.6768730624115389,0.32810577234290283,-0.1380084129899012,-0.8661360002223819,9.678078120268992
PM565,HHOLL K34 - SLB AUTHORITY 1278J,141,13,-2.7,65,97,0.2,0.53,34,-3,10,7,18,0.59,-0.07,22,0.18,-0.02,79,62,K34,1278J,6,3,1275.0,9,0.85005948561106,-0.8303963034469181,0.976579578183287,-0.49501808335131214,-0.6543694830373352,-0.8961796127595971,-1.5396298413664726,-1.1730158858459432,0.410933660119625,0.3425959978512239,-0.39019873709732633,-0.3978828061320734,0.47707296899353413,0.06553229142013038,-0.24277643491696904,-0.4834807588653851,0.32810577234290283,1.1040673039192097,1.7322720004447638,8.13616766767554
PM781,HHOLL L94 - LSF SRR CHARTER 1181J,159,12,-2.4,70,115,0.28,0.83,28,4,11,7,19,0.62,0.08,40,0.02,-0.01,78,81,L94,1181J,8,1,1032.0,9,1.5786819018491114,-1.245594455170377,-0.19531591563665737,-0.18563178125674204,0.0,0.0,-1.0264198942443152,-1.1730158858459432,0.6574938561914004,0.6851919957024478,0.6131694440100842,-1.307329220148241,0.424064861327586,1.3106458284026077,-0.4855528698339384,-1.9339230354615395,-1.968634634057417,-0.9660588909293086,0.8661360002223819,3.8065273543717284
PM54,HHOLL J65 - HHOLL K20B,119,17,-3.8,59,87,0.18,0.62,26,-3,10,8,17,0.57,-0.1,12,0.25,-0.01,68,51,J65,K20B,4,4,1265.0,8,-0.04047902312433619,0.8303963034469181,-0.5859477469099721,-0.8662816458647963,-1.0179080847247437,-1.1202245159494966,-1.5396298413664726,-0.5865079429229716,0.2465601960717746,0.0,-0.9476255043792209,0.0,-0.1060162153318965,-0.6553229142013038,0.6474038264452511,-0.9186134418442313,0.32810577234290283,1.5180925428889134,0.8661360002223819,5.61702985767866
PM262,HHOLL H62 - VF SILVER BOW D172,149,12,-1.5,62,105,0.27,0.86,19,1,14,7,21,0.48,-0.01,14,0.12,0.0,96,53,H62,D172,4,2,1300.0,6,1.1738916706057496,-1.245594455170377,-1.953159156366574,-0.6806498646080542,-0.3635386016874084,-0.1120224515949497,0.5132099471221576,-1.1730158858459432,-0.493120392143551,1.3703839914048956,-0.8361401509228421,-0.7389252113881363,1.3782107993146544,-0.524258331361043,-1.213882174584846,-2.078967263121155,-0.9843173170287085,0.2760168259798024,-0.0,-2.09797962962638
PM110,HHOLL L78 - HHOLL N54,135,20,-5.4,54,81,0.17,0.41,30,-4,12,9,18,0.6,0.02,11,0.06,0.01,83,52,L78,N54,7,3,1045.0,10,0.6071853468650429,2.0759907586172948,0.19531591563665737,-1.1756679479593664,-1.2360312457371887,-1.232246967544446,-0.5132099471221576,0.0,0.49312039214355013,0.3425959978512239,-1.0033681811074107,-1.0799676166441992,0.6891053996573272,-0.5897906227811733,1.9422114793357537,0.09669615177307705,0.6562115446858057,-0.1380084129899012,-0.8661360002223819,12.026848710268755
PM863,HHOLL M42 - FEDDES DEFENDER Y17-8269,130,16,-3.8,65,98,0.21,0.77,29,-1,12,8,19,0.56,0.01,16,0.03,-0.0,83,47,M42,8269,6,3,1075.0,9,0.40479023124336183,0.41519815172345903,0.0,-0.49501808335131214,-0.6180156228685943,-0.7841571611646476,-0.5132099471221576,-0.5865079429229716,0.16437346404785033,0.6851919957024478,-0.7246547974664632,-1.2504888192722305,0.6891053996573272,-0.9174520798818252,0.6474038264452511,-1.6438345801423089,-0.32810577234290283,-0.0,0.0,5.012533729186831
PM114,F08 - FEDDES DEFENDER Y17-8269,133,13,-2.2,62,95,0.2,0.66,26,-4,13,7,20,0.52,-0.02,7,0.07,0.0,93,40,F08,8269,4,3,1500.0,7,0.5262273006163705,-0.8303963034469181,-0.5859477469099721,-0.6806498646080542,-0.7270772033748168,-0.8961796127595971,0.0,-1.1730158858459432,-0.16437346404785033,1.0277879935536718,-1.2263388880201684,-1.0231272157681885,1.2191864763168094,-1.3761781198227379,-0.6474038264452511,-1.1120057453903855,0.6562115446858057,0.4140252389697036,-0.0,0.48181098410872547
PM80,HHOLL K87 - HHOLL K20B,92,14,-2.6,61,89,0.17,0.58,25,-3,10,7,16,0.52,-0.06,4,0.04,-0.01,58,34,K87,K20B,0,3,1300.0,3,-1.1334126474814132,-0.41519815172345903,-0.7812636625466295,-0.7425271250269682,-0.945200364387262,-1.232246967544446,-1.5396298413664726,-1.1730158858459432,-0.16437346404785033,-0.3425959978512239,-1.3935669182047368,-1.1936484183962202,-0.6360972919913789,-1.7693718683435202,-0.32370191322262554,-0.7252211382980773,0.32810577234290283,0.9660588909293083,0.8661360002223819,-8.818305861869113
PM520,HHOLL K43 - FEDDES DEFENDER Y17-8269,108,16,-4.1,58,85,0.17,0.62,26,-4,12,8,17,0.54,-0.03,4,0.02,0.0,74,34,K43,8269,4,4,1100.0,8,-0.4857482774920343,0.41519815172345903,-0.5859477469099721,-0.9281589062837103,-1.0906158050622252,-1.232246967544446,-0.5132099471221576,-0.5865079429229716,0.0,0.0,-1.3935669182047368,-1.307329220148241,0.212032430663793,-1.7693718683435202,0.8901802613622201,-0.9186134418442313,0.6562115446858057,0.5520336519596049,-0.0,1.2351249679821983
PM829,HHOLL M60 - VF SILVER BOW D172,174,14,-2.8,66,112,0.28,0.9,22,0,15,8,21,0.67,0.03,19,0.15,0.01,105,70,M60,D172,7,0,1050.0,7,2.185867248714154,-0.41519815172345903,-1.3672114094566015,-0.43314082293239814,-0.10906158050622253,0.0,1.0264198942443152,-0.5865079429229716,1.0684275163110264,1.3703839914048956,-0.5574267672818948,-0.5684040087601048,1.8552837683081886,0.5897906227811733,-0.16185095661131293,-2.2723595666673093,-0.6562115446858057,-0.27601682597980237,-0.8661360002223819,6.786350051940205
PM118,F08 - LSF CJR PRESIDENT 4454M,178,14,-3.2,63,97,0.21,0.53,28,-3,12,7,24,0.74,-0.01,14,0.14,0.0,116,63,F08,4454M,5,4,1500.0,9,2.3477833412114992,-0.41519815172345903,-0.19531591563665737,-0.6187726041891403,-0.6543694830373352,-0.7841571611646476,-0.5132099471221576,-1.1730158858459432,1.6437346404785016,2.398171984958567,-0.8361401509228421,-0.6252444096361152,2.438372952633619,0.13106458284026076,0.16185095661131293,-0.4834807588653851,0.32810577234290283,0.2760168259798024,-0.0,12.751369018733428
PM345,HHOLL J45 - FEDDES DEFENDER Y17-8269,116,14,-3.2,59,87,0.18,0.66,28,-3,12,7,17,0.59,-0.07,8,0.2,0.0,70,46,J45,8269,3,4,1250.0,7,-0.16191609249734476,-0.41519815172345903,-0.19531591563665737,-0.8662816458647963,-1.0179080847247437,-1.1202245159494966,-0.5132099471221576,-1.1730158858459432,0.410933660119625,0.0,-1.1705962112919788,-0.28420200438005233,0.0,-0.9829843713019558,0.16185095661131293,-1.1120057453903855,0.32810577234290283,1.1040673039192097,-0.0,0.6227953727662561
PM305,HHOLL H31 - LSF SRR CHARTER 1181J,142,13,-2.4,62,99,0.23,0.51,22,0,11,7,19,0.52,0.06,26,0.01,-0.0,79,62,H31,1181J,4,1,1260.0,5,0.8905385087353962,-0.8303963034469181,-1.3672114094566015,-0.6806498646080542,-0.5816617626998535,-0.5601122579747483,-1.0264198942443152,-1.1730158858459432,-0.16437346404785033,0.6851919957024478,-0.16722803018456842,-1.3641696210242515,0.47707296899353413,0.06553229142013038,-0.4855528698339384,-0.386784607092308,-0.6562115446858057,-0.690042064949506,0.0,-3.0071352291743896
PM851,HHOLL M38 - LSF SRR CHARTER 1181J,169,14,-3.7,66,109,0.27,0.7,28,2,12,8,19,0.75,0.09,34,0.06,0.0,82,86,M38,1181J,6,2,1005.0,8,1.9834721330924734,-0.41519815172345903,-0.19531591563665737,-0.43314082293239814,-0.21812316101244505,-0.1120224515949497,-0.5132099471221576,-0.5865079429229716,1.7259213725024267,0.6851919957024478,0.2787133836409474,-1.0799676166441992,0.6360972919913789,1.6383072855032594,0.566478348139595,-1.305398048936539,-1.3124230893716113,-1.1040673039192097,-0.0,8.253040736935757
PM636,HHOLL L12 - LSF CJR PRESIDENT 4454M,166,17,-5.1,56,85,0.18,0.48,29,-1,11,8,21,0.83,-0.04,14,0.26,0.01,95,71,L12,4454M,8,2,1040.0,10,1.8620350637194645,0.8303963034469181,0.0,-1.0519134271215385,-1.0906158050622252,-1.1202245159494966,-1.0264198942443152,-0.5865079429229716,2.3834152286938273,1.3703839914048956,-0.8361401509228421,0.05684040087601053,1.325202691648706,0.6553229142013038,1.699435044418784,-0.24174037943269244,-0.32810577234290283,0.690042064949506,-0.8661360002223819,15.41933165881512
PM533,HHOLL K86 - LASO SPLASH Z124G,125,11,-1.4,62,97,0.22,0.59,26,1,11,5,18,0.58,-0.11,16,0.41,-0.0,65,60,K86,Z124G,4,2,1145.0,6,0.20239511562168092,-1.6607926068938361,-0.5859477469099721,-0.6806498646080542,-0.6543694830373352,-0.6721347095696979,-1.0264198942443152,-2.3460317716918864,0.3287469280956998,0.3425959978512239,-0.7246547974664632,0.9094464140161675,-0.2650405383297412,-0.06553229142013038,-1.2948076528905026,-0.7735692141846158,-0.9843173170287085,1.6561009558788145,0.0,-2.8730672581593524
PM332,HHOLL J33 - VF SILVER BOW D172,138,14,-2.8,59,95,0.23,0.71,24,-2,13,7,20,0.5,-0.02,11,0.09,0.0,90,48,J33,D172,4,3,1395.0,7,0.7286224162380515,-0.41519815172345903,-0.976579578183287,-0.8662816458647963,-0.7270772033748168,-0.5601122579747483,0.0,-1.1730158858459432,-0.32874692809570066,1.0277879935536718,-1.0033681811074107,-0.9094464140161677,1.060162153318965,-0.8519197884616949,-0.16185095661131293,-1.3537461248230775,-0.0,0.4140252389697036,-0.0,1.3885354968251882
PM906,HHOLL M83 - VF SILVER BOW D172,143,14,-2.4,60,104,0.27,0.81,22,1,14,7,18,0.57,-0.01,15,0.16,0.01,79,64,M83,D172,6,1,1100.0,7,0.9310175318597322,-0.41519815172345903,-1.3672114094566015,-0.8044043854458822,-0.3998924618561493,-0.1120224515949497,0.5132099471221576,-1.1730158858459432,0.2465601960717746,0.3425959978512239,-0.7803974741946527,-0.5115636078840943,0.47707296899353413,0.19659687426039113,-0.4855528698339384,-1.837226883688463,-0.9843173170287085,0.2760168259798024,-0.8661360002223819,0.5368812532218135
PM48,HHOLL J33 - HHOLL K20B,105,17,-4.1,55,79,0.15,0.42,27,-7,10,8,17,0.51,-0.06,2,0.03,-0.01,70,36,J33,K20B,3,5,1395.0,8,-0.6071853468650429,0.8303963034469181,-0.39063183127331474,-1.1137906875404524,-1.3087389660746704,-1.4562918707343453,-1.5396298413664726,-0.5865079429229716,-0.2465601960717755,0.0,-1.5050522716611157,-1.2504888192722305,0.0,-1.6383072855032594,0.8901802613622201,0.04834807588653853,1.6405288617145142,0.9660588909293083,0.8661360002223819,3.4325253886689815
PM211,HHOLL G60 - LASO SPLASH Z124G,144,17,-4.4,50,82,0.2,0.59,22,0,12,9,19,0.63,-0.1,13,0.36,-0.0,79,65,G60,Z124G,8,3,1005.0,11,0.9714965549840686,0.8303963034469181,-1.3672114094566015,-1.4231769896350226,-1.1996773855684477,-0.8961796127595971,-0.5132099471221576,0.0,0.7396805882153257,0.6851919957024478,-0.8918828276510316,0.6252444096361152,0.47707296899353413,0.2621291656805215,1.13295669627919,-0.7735692141846158,-0.6562115446858057,1.5180925428889134,0.0,12.45536670995068
PM558,HHOLL K87 - SLB AUTHORITY 1278J,117,11,-2.1,66,96,0.19,0.55,31,-4,10,7,17,0.52,-0.09,14,0.19,-0.02,70,47,K87,1278J,3,3,1300.0,6,-0.12143706937300858,-1.6607926068938361,0.39063183127331474,-0.43314082293239814,-0.690723343206076,-1.0082020643545468,-1.5396298413664726,-1.1730158858459432,-0.16437346404785033,0.0,-0.8361401509228421,-0.3410424052560629,0.0,-0.9174520798818252,-0.7283293047509074,-0.5801769106384621,0.6562115446858057,1.380084129899012,1.7322720004447638,-0.7189188152684771
PM144,F81 - LSF SRR CHARTER 1181J,146,15,-3.5,60,97,0.24,0.55,30,1,11,8,19,0.52,0.05,30,0.06,-0.01,78,69,F81,1181J,7,2,1015.0,9,1.052454601232741,0.0,0.19531591563665737,-0.8044043854458822,-0.6543694830373352,-0.4480898063797988,-1.0264198942443152,-0.5865079429229716,-0.16437346404785033,0.6851919957024478,0.05574267672818947,-1.0799676166441992,0.424064861327586,0.524258331361043,0.404627391528282,-0.5801769106384621,-0.9843173170287085,-0.5520336519596049,0.8661360002223819,7.056518235631809
PM645,HHOLL L22 - LASO SPLASH Z124G,107,13,-2.3,60,93,0.21,0.64,25,-1,11,6,13,0.7,-0.13,13,0.38,-0.01,42,65,L22,Z124G,3,2,938.0,5,-0.5262273006163705,-0.8303963034469181,-0.7812636625466295,-0.8044043854458822,-0.7997849237122986,-0.7841571611646476,-1.0264198942443152,-1.7595238287689148,1.3149877123828009,-1.3703839914048956,-0.8918828276510316,0.7389252113881363,-1.4842270146465508,0.2621291656805215,-0.566478348139595,-1.0153095936173084,-0.32810577234290283,1.9321177818586173,0.8661360002223819,-2.674971709221901
PM507,HHOLL K82 - VF SILVER BOW D172,141,15,-3.0,61,100,0.24,0.75,21,-1,13,8,21,0.44,-0.01,15,0.14,0.0,94,47,K82,D172,5,3,1070.0,8,0.85005948561106,0.0,-1.562527325093259,-0.7425271250269682,-0.5453079025311126,-0.4480898063797988,0.0,-0.5865079429229716,-0.8218673202392512,1.3703839914048956,-0.7803974741946527,-0.6252444096361152,1.2721945839827578,-0.9174520798818252,-0.0,-1.5471384283692318,-0.32810577234290283,0.2760168259798024,-0.0,3.5074068141394665
PM572,HHOLL K69 - SLB AUTHORITY 1278J,119,15,-3.3,69,100,0.19,0.66,32,-4,11,8,16,0.52,-0.1,18,0.24,-0.02,71,48,K69,1278J,3,4,1310.0,7,-0.04047902312433619,0.0,0.5859477469099721,-0.24750904167565607,-0.5453079025311126,-1.0082020643545468,-1.0264198942443152,-0.5865079429229716,-0.16437346404785033,-0.3425959978512239,-0.6131694440100842,-0.05684040087601053,0.05300810766594825,-0.8519197884616949,0.24277643491696904,-1.1120057453903855,0.6562115446858057,1.5180925428889134,1.7322720004447638,5.589386140125569
PM600,HHOLL K65 - SLB AUTHORITY 1278J,130,18,-4.6,58,84,0.16,0.43,29,-7,11,9,18,0.57,-0.12,10,0.18,-0.03,80,50,K65,1278J,7,5,948.0,12,0.40479023124336183,1.245594455170377,0.0,-0.9281589062837103,-1.1269696652309662,-1.3442694191393956,-1.0264198942443152,0.0,0.2465601960717746,0.3425959978512239,-1.0591108578356,-0.3978828061320734,0.5300810766594825,-0.7208552056214341,1.2948076528905021,-0.0,1.6405288617145142,1.7941093688687157,2.5984080006671455,17.455569213784724
PM31,HHOLL G60 - HHOLL K20B,129,21,-5.6,50,76,0.17,0.44,22,-5,11,10,20,0.5,-0.05,3,0.02,-0.01,88,41,G60,K20B,5,4,1005.0,9,0.36431120811902573,2.491188910340754,-1.3672114094566015,-1.4231769896350226,-1.4178005465808927,-1.232246967544446,-1.0264198942443152,0.5865079429229716,-0.32874692809570066,1.0277879935536718,-1.4493095949329264,-1.307329220148241,0.9541459379870683,-1.3106458284026077,2.104062435947066,-0.04834807588653853,0.9843173170287085,0.8280504779394074,0.8661360002223819,11.584153219997287
PM109,HHOLL L73 - HHOLL K20B,102,16,-3.8,53,79,0.16,0.5,23,-5,10,7,15,0.63,-0.1,1,0.09,-0.02,56,46,L73,K20B,2,4,980.0,6,-0.7286224162380515,0.41519815172345903,-1.1718954938199442,-1.2375452083782805,-1.3087389660746704,-1.3442694191393956,-1.5396298413664726,-1.1730158858459432,0.7396805882153257,-0.6851919957024478,-1.5607949483893053,-0.9094464140161677,-0.7421135073232754,-0.9829843713019558,0.6474038264452511,-0.33843653120576944,0.9843173170287085,1.5180925428889134,1.7322720004447638,-0.10117987103619086
PM98,HHOLL L33 - HHOLL K20B,125,15,-3.0,58,89,0.19,0.57,23,-4,11,8,19,0.5,-0.05,8,0.08,-0.01,82,43,L33,K20B,4,4,998.0,8,0.20239511562168092,0.0,-1.1718954938199442,-0.9281589062837103,-0.945200364387262,-1.0082020643545468,-1.0264198942443152,-0.5865079429229716,-0.32874692809570066,0.6851919957024478,-1.1705962112919788,-0.9662868148921782,0.6360972919913789,-1.1795812455623467,-0.0,-0.6768730624115388,0.6562115446858057,0.8280504779394074,0.8661360002223819,2.8222931332320975
PM31,C14 - VF SILVER BOW D172,142,14,-2.0,56,91,0.22,0.44,17,-3,13,7,22,0.38,-0.01,10,0.04,-0.0,100,42,C14,D172,4,3,1165.0,7,0.8905385087353962,-0.41519815172345903,-2.3437909876398884,-1.0519134271215385,-0.8724926440497802,-0.6721347095696979,0.0,-1.1730158858459432,-1.3149877123828018,1.71297998925612,-1.0591108578356,-1.1936484183962202,1.5902432299784472,-1.245113536982477,-0.809254783056564,-0.04834807588653853,0.32810577234290283,0.2760168259798024,0.0,0.24967955759522376
PM104,E59 - LSF CJR PRESIDENT 4454M,164,13,-2.9,59,86,0.17,0.28,32,-5,10,7,24,0.62,-0.01,14,0.09,-0.0,111,53,E59,4454M,5,4,1355.0,9,1.7810770174707924,-0.8303963034469181,0.5859477469099721,-0.8662816458647963,-1.0542619448934845,-1.232246967544446,-1.5396298413664726,-1.1730158858459432,0.6574938561914004,2.398171984958567,-0.8361401509228421,-0.9094464140161677,2.173332414303878,-0.524258331361043,-0.08092547830565647,0.7252211382980773,0.9843173170287085,0.2760168259798024,0.0,9.87244990536738
PM30,C14 - FEDDES DEFENDER Y17-8269,113,16,-3.3,53,77,0.15,0.23,23,-6,11,8,19,0.41,-0.03,0,-0.05,-0.01,85,27,C14,8269,3,5,1165.0,8,-0.2833531618703533,0.41519815172345903,-1.1718954938199442,-1.2375452083782805,-1.381446686412152,-1.4562918707343453,-1.0264198942443152,-0.5865079429229716,-1.0684275163110266,0.6851919957024478,-1.6165376251174948,-1.7052120262803143,0.7951216149892236,-2.228097908284433,0.24277643491696904,0.9669615177307698,1.3124230893716113,0.5520336519596049,0.8661360002223819,1.6950016834286483
PM61,D29 - SLB AUTHORITY 1278J,132,15,-3.2,55,79,0.16,0.23,26,-7,10,8,20,0.44,-0.09,11,0.15,-0.02,89,44,D29,1278J,4,5,1340.0,9,0.4857482774920343,0.0,-0.5859477469099721,-1.1137906875404524,-1.3087389660746704,-1.3442694191393956,-1.5396298413664726,-0.5865079429229716,-0.8218673202392512,1.0277879935536718,-1.0033681811074107,-0.5684040087601048,1.0071540456530166,-1.1140489541422165,0.16185095661131293,0.9669615177307698,1.6405288617145142,1.380084129899012,1.7322720004447638,8.62707954170374
PM85,HHOLL K11 - HHOLL N54,137,18,-4.8,53,83,0.19,0.44,23,-4,12,9,18,0.61,-0.01,9,0.05,0.0,82,55,K11,N54,6,4,1095.0,10,0.6881433931137152,1.245594455170377,-1.1718954938199442,-1.2375452083782805,-1.163323525399707,-1.0082020643545468,-0.5132099471221576,0.0,0.5753071241674752,0.3425959978512239,-1.1148535345637895,-1.1368080175202095,0.6360972919913789,-0.39319374852078226,1.4566586095018148,-0.04834807588653853,0.6562115446858057,0.2760168259798024,-0.0,10.223875835162413
PM198,HHOLL G34 - FEDDES DEFENDER Y17-8269,119,18,-4.3,51,74,0.14,0.34,25,-7,12,8,20,0.44,-0.02,0,-0.02,0.0,92,27,G34,8269,3,5,1235.0,8,-0.04047902312433619,1.245594455170377,-0.7812636625466295,-1.3612997292161084,-1.4905082669183745,-1.5683143223292946,-0.5132099471221576,-0.5865079429229716,-0.8218673202392512,1.0277879935536718,-1.6165376251174948,-1.534690823652283,1.1661783686508613,-2.228097908284433,1.052031217973533,0.4351326829788463,1.6405288617145142,0.4140252389697036,-0.0,4.798602086983197
PM146,F81 - LSF CJR PRESIDENT 4454M,162,19,-6.0,51,78,0.17,0.28,32,-3,10,9,23,0.69,-0.01,10,0.09,0.0,105,58,F81,4454M,7,5,1015.0,12,1.70011897122212,1.6607926068938361,0.5859477469099721,-1.3612997292161084,-1.3450928262434114,-1.232246967544446,-1.5396298413664726,0.0,1.2328009803588758,2.0555759871073436,-1.0591108578356,-0.9094464140161677,1.8552837683081886,-0.19659687426039113,2.427764349169692,0.7252211382980773,0.32810577234290283,0.2760168259798024,-0.0,19.80299536900835
PM50,C17 - LASO SPLASH Z124G,128,13,-2.0,56,87,0.19,0.5,24,-2,10,7,18,0.55,-0.1,15,0.35,-0.01,73,55,C17,Z124G,5,3,1215.0,8,0.3238321849946895,-0.8303963034469181,-0.976579578183287,-1.0519134271215385,-1.0179080847247437,-1.0082020643545468,-1.5396298413664726,-1.1730158858459432,0.08218673202392517,0.3425959978512239,-0.7803974741946527,0.5684040087601047,0.15902432299784472,-0.39319374852078226,-0.809254783056564,-0.33843653120576944,-0.0,1.5180925428889134,0.8661360002223819,2.3534575960558177
